[Fri 00:14:53] watchdog up: root 21014 (o3_r8_p0_d8), kill if free disk < 5 GB, every 60s
[00:14:54] tree 0.00 GB (peak 0.00)  free disk 38 GB  swap used 1024.00M | 21014:1264K/0B
[03:00:09] tree 25.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:23G/19G
[03:01:10] tree 25.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:23G/19G
[03:02:10] tree 25.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:23G/20G
[03:03:11] tree 25.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:23G/19G
[03:04:11] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:05:12] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:06:12] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:07:12] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1040K 21082:880K/704K 21084:2629M/2627M 23580:24G/20G
[03:08:13] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:09:13] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:10:14] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:11:14] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:12:14] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:13:15] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:14:15] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:15:16] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:16:16] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:17:17] tree 26.57 GB (peak 26.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:18:17] tree 27.57 GB (peak 27.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/21G
[03:19:17] tree 26.57 GB (peak 27.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:20:18] tree 26.57 GB (peak 27.57)  free disk 24 GB  swap used 8192.00M | 21014:1280K/1024K 21082:880K/704K 21084:2629M/2627M 23580:24G/21G
[03:21:18] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/20G
[03:22:19] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1040K 21082:880K/704K 21084:2629M/2627M 23580:25G/20G
[03:23:19] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/20G
[03:24:20] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/20G
[03:25:20] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/20G
[03:26:21] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/20G
[03:27:21] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/20G
[03:28:21] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/21G
[03:29:22] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/21G
[03:30:22] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/20G
[03:31:23] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/21G
[03:32:23] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/704K 21084:2629M/2627M 23580:25G/21G
[03:33:24] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/21G
[03:34:24] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/21G
[03:35:24] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/21G
[03:36:25] tree 27.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:25G/20G
[03:37:25] tree 26.57 GB (peak 27.57)  free disk 23 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:38:26] tree 26.57 GB (peak 27.57)  free disk 22 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/20G
[03:39:26] tree 26.57 GB (peak 27.57)  free disk 22 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:40:26] tree 26.57 GB (peak 27.57)  free disk 22 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:41:27] tree 26.57 GB (peak 27.57)  free disk 22 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:42:27] tree 26.57 GB (peak 27.57)  free disk 22 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:43:28] tree 26.57 GB (peak 27.57)  free disk 22 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:44:28] tree 26.57 GB (peak 27.57)  free disk 22 GB  swap used 9216.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:24G/19G
[03:45:29] tree 19.57 GB (peak 27.57)  free disk 25 GB  swap used 6144.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:17G/11G
[03:46:29] tree 19.57 GB (peak 27.57)  free disk 25 GB  swap used 6144.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:17G/10G
[03:47:29] tree 19.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:17G/11G
[03:48:30] tree 20.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:18G/12G
[03:49:30] tree 12.18 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:9838M/4366M
[03:50:31] tree 12.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:10G/4208M
[03:51:31] tree 13.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:11G/3875M
[03:52:32] tree 14.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3731M
[03:53:32] tree 14.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3650M
[03:54:32] tree 14.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3556M
[03:55:33] tree 14.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3424M
[03:56:33] tree 15.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/3295M
[03:57:34] tree 15.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/3436M
[03:58:34] tree 15.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/3500M
[03:59:35] tree 15.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/3612M
[04:00:35] tree 15.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/3547M
[04:01:35] tree 15.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/3593M
[04:02:36] tree 15.57 GB (peak 27.57)  free disk 26 GB  swap used 5120.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/3648M
[04:03:36] tree 15.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/4716M
[04:04:37] tree 15.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/4792M
[04:05:37] tree 15.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/4922M
[04:06:38] tree 15.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/5033M
[04:07:38] tree 15.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/5031M
[04:08:39] tree 15.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/5052M
[04:09:39] tree 15.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:13G/5234M
[04:10:39] tree 16.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:14G/5575M
[04:11:40] tree 16.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:14G/5742M
[04:12:40] tree 16.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:14G/5796M
[04:13:41] tree 16.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:14G/5969M
[04:14:41] tree 16.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:14G/6033M
[04:15:42] tree 12.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:10G/3690M
[04:16:42] tree 11.54 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:9187M/2888M
[04:17:42] tree 11.65 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:9300M/2593M
[04:18:43] tree 12.14 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:9800M/2443M
[04:19:43] tree 12.31 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:9977M/2333M
[04:20:44] tree 12.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:10G/2360M
[04:21:44] tree 12.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:10G/2685M
[04:22:45] tree 13.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:11G/2894M
[04:23:45] tree 13.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:11G/3121M
[04:24:46] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3444M
[04:25:46] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3540M
[04:26:46] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3665M
[04:27:47] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3777M
[04:28:47] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/4004M
[04:29:48] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3945M
[04:30:48] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3892M
[04:31:49] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/3907M
[04:32:49] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/4049M
[04:33:50] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/4104M
[04:34:50] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/4081M
[04:35:51] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/4142M
[04:36:51] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/4323M
[04:37:51] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/4509M
[04:38:52] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/4876M
[04:39:52] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/5030M
[04:40:53] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/5120M
[04:41:53] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/5246M
[04:42:54] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/5305M
[04:43:54] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/5375M
[04:44:55] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/5503M
[04:45:55] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/5272M
[04:46:55] tree 14.57 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:12G/5303M
[04:47:56] tree 8.09 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:5656M/1053M
[04:48:56] tree 8.11 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:5674M/962M
[04:49:57] tree 8.11 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:5678M/909M
[04:50:57] tree 8.12 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:5681M/847M
[04:51:57] tree 8.12 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:5683M/786M
[04:52:58] tree 6.81 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:4341M/507M
[04:53:58] tree 6.82 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:4352M/445M
[04:54:59] tree 6.83 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:4359M/408M
[04:55:59] tree 6.83 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:4366M/379M
[04:56:59] tree 6.84 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:4377M/364M
[04:58:00] tree 6.85 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:2629M/2627M 23580:4383M/363M
[04:59:00] tree 5.37 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5501M/2615M
[05:00:00] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:01:01] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:02:01] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:03:01] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:04:02] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:05:02] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:06:02] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:07:03] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:08:03] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:09:03] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:10:04] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:11:04] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:12:04] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:13:05] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:14:05] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:15:05] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:16:06] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:17:06] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:18:06] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:19:07] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:20:07] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:21:07] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:22:07] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:23:08] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:24:08] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:25:08] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:26:09] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:27:09] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:28:09] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:29:10] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:30:10] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:31:10] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:32:11] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:33:11] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:34:11] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:35:12] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:36:12] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:37:12] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:38:13] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:39:13] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:40:13] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:41:14] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:42:14] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:43:14] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:44:15] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:45:15] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:46:15] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
[05:47:15] tree 5.63 GB (peak 27.57)  free disk 28 GB  swap used 3072.00M | 21014:1280K/1024K 21082:880K/688K 21084:5759M/2614M
